In which country is your primary residence?,Which of the following age groups best describes you?,What is the highest level of education you've achieved?,Gender: How do you identify? - Selected Choice,The organization I work for is best classified as a:,What is your primary role? - Selected Choice,For how many years have you been in your current role?,What position did you hold prior to this? - Selected Choice,How would you rate your job satisfaction in your current role?,What would cause you to leave your current employer for a new job? Please select the top option besides pay/benefits. - Selected Choice,Which of the following best describes your industry?,Which of the following best describes your current job level?,How many people does your organization currently employ?,What department does your role fall under? - Selected Choice,"Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Data preparation","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Data cleansing","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Data visualization","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Model selection","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Model training","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Deploying models","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Reporting and presentation","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Other (please indicate)","Does your organization allow the use of open-source software (Python/R libraries such as pandas, NumPy, etc.)?",What kinds of measures or tools does your company use to secure its software supply chains? (Select all that apply). - Selected Choice,How does your organization ensure the open-source packages are secure and meet enterprise security standards? (Select all that apply). - Selected Choice,What roadblocks are preventing your organization's use of open-source? (Select all that apply). - Selected Choice,Does your institution encourage you/your team to contribute code to open-source projects?,How do they encourage you/your team to contribute code to open-source projects?  (Select all that apply). - Selected Choice,Which of the following data science/ML tools are used inside your organization? - AWS Sagemaker,Which of the following data science/ML tools are used inside your organization? - Alteryx,Which of the following data science/ML tools are used inside your organization? - Anaconda,Which of the following data science/ML tools are used inside your organization? - Azure ML Studio,Which of the following data science/ML tools are used inside your organization? - Cloudera CDSW,Which of the following data science/ML tools are used inside your organization? - Comet,Which of the following data science/ML tools are used inside your organization? - DataBricks,Which of the following data science/ML tools are used inside your organization? - Dataiku,Which of the following data science/ML tools are used inside your organization? - DataRobot,Which of the following data science/ML tools are used inside your organization? - Domino,Which of the following data science/ML tools are used inside your organization? - Explorium,Which of the following data science/ML tools are used inside your organization? - GitHub,Which of the following data science/ML tools are used inside your organization? - Google AI Platform,Which of the following data science/ML tools are used inside your organization? - Google BigQuery,Which of the following data science/ML tools are used inside your organization? - Google Colab,Which of the following data science/ML tools are used inside your organization? - H20,Which of the following data science/ML tools are used inside your organization? - IBM Watson Studio,Which of the following data science/ML tools are used inside your organization? - JFrog Artifactory,Which of the following data science/ML tools are used inside your organization? - KNIME,Which of the following data science/ML tools are used inside your organization? - Looker,Which of the following data science/ML tools are used inside your organization? - MLFlow,Which of the following data science/ML tools are used inside your organization? - Nexus Sonotype,Which of the following data science/ML tools are used inside your organization? - PowerBI,Which of the following data science/ML tools are used inside your organization? - RStudio,Which of the following data science/ML tools are used inside your organization? - RapidMiner,Which of the following data science/ML tools are used inside your organization? - SAS,Which of the following data science/ML tools are used inside your organization? - Snowflake,Which of the following data science/ML tools are used inside your organization? - Stack Overflow,Which of the following data science/ML tools are used inside your organization? - Tableau,Which of the following data science/ML tools are used inside your organization? - Weights & Biases,Which of the following data science/ML tools are used inside your organization? - Other (please specify),Has your organization scaled back the use of open-source software in the past year due to concerns around security?,How much control do IT users have over the open-source tools and packages your company uses?,What kinds of measures or tools do you or your institution use to ensure fairness and mitigate bias in data sets and models? - Selected Choice,What kinds of measures or tools do you or your institution use to address model explainability and interpretability? (Select all that apply). - Selected Choice,Where do you conduct most of your model development and training?,Where do you deploy your models into production?,What roadblocks do you face when moving models to a production environment? (Select all that apply). - Selected Choice,"In your opinion, what are the most important skills/areas of expertise missing in the data science/ML area of your organization? (Select all that apply). - Selected Choice",Do you believe the government should play a larger role in strengthening technological innovation and manufacturing in your country?,Which of the following governmental incentives do you support? (Select all that apply).,Attracting and retaining employees has challenged the technology industry more than ever before. How concerned is your organization about the potential impact of a talent shortage?,What are you most concerned about with regard to the current workforce talent shortage? Please select your top three concerns. - Selected Choice,Which of the following steps is your organization taking to address the current workforce talent shortage? (Select all that apply). - Selected Choice,What do you think are the biggest barriers to the successful enterprise adoption of data science? (Select all that apply). - Selected Choice,Which of the following best describes your specialization or field of research?,"What topics, tools, or skills is your institution teaching students of data science and machine learning? (Select all that apply).",How often is bias in AI/ML/data science taught in classes or lectures?,What types of AI/ML/data science bias are taught in classes or lectures? (Select all that apply). - Selected Choice,What types of bias have you personally encountered in your work? (Select all that apply). - Selected Choice,How often are topics related to open-source security taught in classes or lectures?,"What topics, tools, or skills are in covered your courses in preparation for entering the data science/ML field? (Select all that apply).",How often is bias in AI/ML/data science discussed in classes or lectures?,What types of AI/ML/data science bias are covered in your classes or lectures? (Select all that apply). - Selected Choice,What types of bias have you personally encountered in your work? (Select all that apply). - Selected Choice,"In your opinion, what is the biggest obstacle to obtaining the experience required for a career in data science or related fields? - Selected Choice",How often are topics related to open-source security taught in classes or lectures?,What is the ideal setting that you would like to work in? - Selected Choice,How often do you use the following languages? - Python,How often do you use the following languages? - R,How often do you use the following languages? - Java,How often do you use the following languages? - JavaScript,How often do you use the following languages? - C/C++,How often do you use the following languages? - C#,How often do you use the following languages? - Julia,How often do you use the following languages? - HTML/CSS,How often do you use the following languages? - Bash/Shell,How often do you use the following languages? - SQL,How often do you use the following languages? - Go,How often do you use the following languages? - PHP,How often do you use the following languages? - Rust,How often do you use the following languages? - TypeScript,How often do you use the following languages? - Other (please indicate below),What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Speed of innovation,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Most economical option,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Most useful tools for my needs,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Avoid vendor lock-in,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Product quality,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Offers security,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Other (please indicate),What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Enable non-experts to train machine learning models,What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Quickly and efficiently tune very many hyperparameters,What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Help choose the best model types to solve specific problems,"What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Speed up the ML pipeline by automating certain workflows (data cleaning, etc.)","What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Tune the model once performance (such as accuracy, etc.) starts to degrade",What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Other (please indicate),What do you think is the biggest problem in the data science/AI/ML space today? - Selected Choice,What tools and resources do you feel are lacking for data scientists who want to learn and develop their skills? (Select all that apply). - Selected Choice,How do you typically learn about new tools and topics relevant to your role? (Select all that apply). - Selected Choice,What are you most hoping to see from the data science industry this year? - Selected Choice,What do you believe is the biggest challenge in the open-source community today? - Selected Choice,"Have supply chain disruption problems, such as the ongoing chip shortage, impacted your access to computing resources?"
Chile,42-57,No degree,Male,Commercial (for-profit) entity,Data Engineer,3-4 years,,Slightly satisfied ,More access to professional training/development,Automotive,Senior,"201-1,000",Data Science ,20,10,20,10,20,20,0,0,Yes,"Vulnerability and security scanning software,We create and use custom and proprietary software,We have and use SBOMs,We only use source-verified packages","Manual checks against a vulnerability database,We are not securing our open-source pipeline,I'm not sure or not aware of any measures",,Yes,"Additional time dedicated to contributing to OS projects,Funding specific to OS project development,Team members dedicated to contributing to OS projects",Plans to Use,Interested In,Interested In,Not Interested In,Interested In,Plans to Use,Interested In,Interested In,Interested In,Plans to Use,Interested In,Interested In,Plans to Use,Interested In,Interested In,Plans to Use,Interested In,Interested In,Interested In,Plans to Use,Interested In,Interested In,Interested In,Interested In,Plans to Use,Interested In,Plans to Use,Interested In,Interested In,Interested In,,"No, we have not scaled back",IT controls all company open-source tools and packages,"We have a Center of Excellence,We evaluate data collection methods according to internally-set standards","We only use low-interpretability models in low-risk scenarios,We perform a series of controlled tests to assess model interpretability,Model outcomes must be applicable to all related groups and treatments in test sample (i.e., no cherry picking data)",I do not conduct model development and training,On-premises local server,"Meeting IT/InfoSec standards,Re-coding models from Python/R to another language,Re-coding models from another language to Python/R","Business knowledge,Communication skills,Engineering skills,Probability and statistics,Advanced mathematics",Yes,"More funding for technology companies,More funding for STEM/tech schooling",Slightly concerned,,"Train current employees,Increase salaries","Unrealistic expectations for results,Insufficient investment in data engineering and tooling to enable the production of good models,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,Never,Sometimes,Sometimes,Frequently,Sometimes,Frequently,Frequently,Frequently,Frequently,Sometimes,Frequently,Sometimes,Frequently,Frequently,,50,0,0,50,0,0,0,1,2,4,5,3,6,Social impacts from bias in data and models,"Tailored learning paths,Hands-on projects","Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX)",New optimized models that allow for more complex computations to be conducted faster,Security vulnerabilities,Yes
United States,26-41,Bachelor's degree,Female,,Student,1-2 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Engineering skills,Business analytics,Big data management,Advanced mathematics","Rarely, only if there is a one-off conversation or question","Prejudice bias,Exclusion bias","Sample bias,Measurement bias",Lack of clarity surrounding required experience,"Rarely, only if there is a one-off conversation or question",An established startup in growth mode,Sometimes,,Sometimes,Rarely,,Sometimes,,,Rarely,,,,Sometimes,,,20,10,10,10,20,30,0,,,,,,,Lack of diversity and inclusion in the profession,Mentorship opportunities,"Paid online courses (e.g. Coursera, EdX),Paid university courses",Further innovation in the open-source data science community,Talent shortage,No
Austria,26-41,No degree,Female,Not-for-profit organization,Data Engineer,1-2 years,Applied Scientist,Slightly satisfied ,More flexibility with my work hours,Automotive,Associate,"201-1,000",Data Science ,20,10,20,40,10,0,0,0,Yes,"Manual model and application audits,Vulnerability and security scanning software,We create and use custom and proprietary software","We use a vulnerability scanner,We use a managed repository,Manual checks against a vulnerability database,We are not securing our open-source pipeline",,Yes,"Additional time dedicated to contributing to OS projects,Funding specific to OS project development,Team members dedicated to contributing to OS projects",Plans to Use,Interested In,Interested In,Interested In,Plans to Use,Interested In,Interested In,Plans to Use,Interested In,Interested In,Interested In,Plans to Use,Interested In,Interested In,Interested In,Not Interested In,Not Interested In,Interested In,Not Interested In,Interested In,Plans to Use,Interested In,Interested In,Not Interested In,Not Interested In,Interested In,Interested In,Plans to Use,Interested In,Interested In,,"Yes, we scaled back after the Log4j vulnerability",IT controls most company open-source tools and packages,"We evaluate data collection methods according to internally-set standards,We manually assess data sets for fairness and bias","We only use low-interpretability models in low-risk scenarios,We perform a series of controlled tests to assess model interpretability",I do not conduct model development and training,I do not deploy models into production,"Meeting IT/InfoSec standards,Re-coding models from Python/R to another language","Communication skills,Deep learning,NLP,Computer systems",Yes,"More funding for STEM/tech schooling,More regulation of big tech companies ",Moderately concerned,"Employee turnover,Recruiting and talent acquisition,Customer service ","Partner with schools/universities to encourage talent to apply,Train current employees,Increase salaries","Insufficient investment in data engineering and tooling to enable the production of good models,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,Rarely,Sometimes,Sometimes,Frequently,Sometimes,Rarely,Sometimes,Sometimes,Frequently,Frequently,Sometimes,Sometimes,Rarely,Sometimes,,10,20,10,20,10,30,0,1,4,3,2,5,6,Impacts to individual privacy,"Tailored learning paths,Hands-on projects","Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX),Paid university courses",New optimized models that allow for more complex computations to be conducted faster,Public trust,Yes
India,42-57,Bachelor's degree,Male,Commercial (for-profit) entity,Other (please indicate below),,,Very satisfied ,More access to professional training/development,Technology,Senior,"1,001-3,000",IT,25,0,25,0,0,25,25,0,Yes,I'm not sure,"We use a vulnerability scanner,We use a managed repository",,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,18-25,Bachelor's degree,Male,,Student,<1 years,I was a student,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Business knowledge,Engineering skills,Big data management,Advanced mathematics,Ethics in data science/machine learning,Computer systems,Python","Sometimes, when there is a specific lecture",AI/ML/data science bias has not been not taught in my classes or lectures,Measurement bias,Lack of social capital or mentor relationships,"Sometimes, when there is a specific lecture",An academic or research center,Frequently,,Sometimes,,,Frequently,,Sometimes,,,Frequently,,,,,10,10,10,10,30,30,0,,,,,,,Lack of diversity and inclusion in the profession,Mentorship opportunities,"Paid online courses (e.g. Coursera, EdX),Paid university courses",New optimized models that allow for more complex computations to be conducted faster,Talent shortage,I'm not sure
Australia,26-41,High School or equivalent,Non-binary / third gender,Commercial (for-profit) entity,Data Engineer,3-4 years,,Slightly satisfied ,More access to professional training/development,Consulting,Associate,"1,001-3,000",Data Science ,20,10,20,10,10,20,10,0,Yes,"Vulnerability and security scanning software,We create and use custom and proprietary software,We have and use SBOMs","Manual checks against a vulnerability database,We are not securing our open-source pipeline",,Yes,"Funding specific to OS project development,Team members dedicated to contributing to OS projects",Plans to Use,Interested In,Not Interested In,Interested In,Plans to Use,Interested In,Not Interested In,Interested In,Not Interested In,Interested In,Interested In,Not Interested In,Not Interested In,Interested In,Interested In,Plans to Use,Interested In,Not Interested In,Interested In,Not Interested In,Not Interested In,Interested In,Not Interested In,Not Interested In,Not Interested In,Interested In,Not Interested In,Not Interested In,Interested In,Not Interested In,,"Yes, we scaled back after the Log4j vulnerability",IT controls most company open-source tools and packages,"We have a Center of Excellence,We evaluate data collection methods according to internally-set standards,We manually assess data sets for fairness and bias,We perform a suite of statistical fairness tests","We only use low-interpretability models in low-risk scenarios,We perform a series of controlled tests to assess model interpretability",Local desktop/workstation,I do not deploy models into production,"Meeting IT/InfoSec standards,Re-coding models from Python/R to another language,Re-coding models from another language to Python/R","Engineering skills,Probability and statistics",Yes,More funding for STEM/tech schooling,Moderately concerned,"Customer service ,Our ability to meet business demands ,Diversity and inclusion hiring objectives ","Permitting or expanding remote work options,Partner with schools/universities to encourage talent to apply,Train current employees","Insufficient investment in data engineering and tooling to enable the production of good models,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,Frequently,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Frequently,Frequently,Sometimes,Sometimes,Frequently,Frequently,Sometimes,Frequently,,20,10,10,20,20,20,0,1,5,4,2,3,6,Social impacts from bias in data and models,"Tailored learning paths,Hands-on projects,Mentorship opportunities","Paid online courses (e.g. Coursera, EdX),Paid university courses,Community platforms and forums",Further innovation in vendor-specific data science products,Undermanagement ,Yes
Italy,26-41,Master's degree,Male,Commercial (for-profit) entity,Line-of-Business Manager,3-4 years,,Slightly satisfied ,More flexibility with my work hours,Pharmaceutical,Manager,"10,001",Operations,25,25,25,0,0,0,25,0,Yes,"Vulnerability and security scanning software,We create and use custom and proprietary software",We use a vulnerability scanner,,I'm not sure,,Currently Using,I'm Not Sure,I'm Not Sure,Currently Using,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,Currently Using,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,Currently Using,I'm Not Sure,,I'm Not Sure,I'm Not Sure,I'm Not Sure,Currently Using,Currently Using,I'm Not Sure,Currently Using,I'm Not Sure,I'm Not Sure,Currently Using,I'm Not Sure,,I'm not sure,IT controls most company open-source tools and packages,We have a Center of Excellence,We use statistical inferential tests to assess variable fidelity,In the cloud,On-premises local server,"Meeting IT/InfoSec standards,Managing package dependencies and environments,A skills gap in my organization (Data engineering, Docker, Kubernetes, etc.)","Communication skills,Advanced mathematics",I'm not sure,,Moderately concerned,"Employee turnover,Recruiting and talent acquisition,Ability to recruit/retain technical talent ",Train current employees,Unrealistic expectations for results,,,,,,,,,,,,,,Never,Never,Never,Never,Never,Never,Never,Rarely,Rarely,Rarely,Never,Rarely,Never,Never,,25,0,25,0,25,25,0,1,5,3,4,2,6,Advanced information warfare ,Mentorship opportunities,"Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Community platforms and forums",More resources given to data science teams within organizations,Security vulnerabilities,Yes
India,42-57,Some college,Male,Commercial (for-profit) entity,System Administrator ,10+ years,,Very satisfied ,Other (please indicate below),Technology,C-Suite/Owner,1-200,IT,10,0,20,10,5,5,50,0,Yes,None currently,,,Yes,Team members dedicated to contributing to OS projects,,,Currently Using,,,,,,,,,Currently Using,,,,,,,,,,,,,,,,Currently Using,,Currently Using,,"No, we have not scaled back",IT controls about 50% of company open-source tools and packages,"We manually assess data sets for fairness and bias,We perform a suite of statistical fairness tests","Model outcomes must be applicable to all related groups and treatments in test sample (i.e., no cherry picking data)",On-premises local server,On-premises local server,Moving to the cloud,Advanced mathematics,Yes,"More funding for technology companies,More funding for STEM/tech schooling,More regulation of big tech companies ",Moderately concerned,"Recruiting and talent acquisition,Our ability to meet business demands ,We are not concerned with the workforce shortage",,Unrealistic expectations for results,,,,,,,,,,,,,,Rarely,,Sometimes,Sometimes,Frequently,,,Frequently,Frequently,Frequently,,Frequently,,,Frequently,0,0,0,100,0,0,0,1,4,3,2,5,6,Other (please indicate below),Other (please indicate below),"Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX),Community platforms and forums",Further innovation in the open-source data science community,Public trust,No
Australia,26-41,Master's degree,Female,Government agency,Applied Scientist,5-6 years,,Moderately satisfied ,More access to professional training/development,Finance,Senior,"201-1,000",Data Science ,30,20,5,15,5,10,15,0,Yes,"Vulnerability and security scanning software,We create and use custom and proprietary software","We use a vulnerability scanner,We use a managed repository",,Yes,"Funding specific to OS project development,Team members dedicated to contributing to OS projects",Plans to Use,Plans to Use,Interested In,Plans to Use,Interested In,Interested In,Plans to Use,Interested In,Interested In,Plans to Use,Plans to Use,Interested In,Interested In,Plans to Use,Interested In,Interested In,Plans to Use,Plans to Use,Interested In,Plans to Use,Interested In,Plans to Use,Interested In,Interested In,Plans to Use,Interested In,Plans to Use,Interested In,Plans to Use,Plans to Use,,"Yes, we scaled back after the Log4j vulnerability",IT controls most company open-source tools and packages,"We evaluate data collection methods according to internally-set standards,We perform a suite of statistical fairness tests","We use statistical inferential tests to assess variable fidelity,We perform a series of controlled tests to assess model interpretability,Model outcomes must be applicable to all related groups and treatments in test sample (i.e., no cherry picking data)",On-premises local server,On-premises local server,"Re-coding models from Python/R to another language,Re-coding models from another language to Python/R","Business knowledge,Communication skills,Probability and statistics,Deep learning",Yes,"More funding for STEM/tech schooling,More regulation of big tech companies ",Slightly concerned,,"Partner with schools/universities to encourage talent to apply,Train current employees","Insufficient investment in data engineering and tooling to enable the production of good models,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Rarely,,25,15,10,10,20,20,0,1,3,2,5,4,6,Social impacts from bias in data and models,"Community engagement and learning platforms,Tailored learning paths","Reading technical books, blogs, newsletters, and papers,Paid university courses,Community platforms and forums",New optimized models that allow for more complex computations to be conducted faster,Talent shortage,No
United States,18-25,Bachelor's degree,Male,Commercial (for-profit) entity,Business Analyst,,,Very satisfied ,N/A - I would not leave my current position,Technology,Associate,"201-1,000",Data Science ,20,20,10,10,10,10,20,0,Yes,"Vulnerability and security scanning software,We have and use SBOMs,We only use source-verified packages","We use a managed repository,Manual checks against a vulnerability database",,Yes,"Additional time dedicated to contributing to OS projects,Funding specific to OS project development,Team members dedicated to contributing to OS projects",Plans to Use,Interested In,Currently Using,Plans to Use,Interested In,Plans to Use,Interested In,Plans to Use,Currently Using,Plans to Use,Currently Using,Interested In,Plans to Use,Interested In,Plans to Use,Currently Using,Interested In,Plans to Use,Currently Using,Interested In,Currently Using,Interested In,Plans to Use,Interested In,Plans to Use,Currently Using,Plans to Use,Currently Using,Plans to Use,Interested In,,"Yes, we scaled back after the Log4j vulnerability",IT controls about 50% of company open-source tools and packages,"We evaluate data collection methods according to internally-set standards,We manually assess data sets for fairness and bias,We perform a suite of statistical fairness tests","We use statistical inferential tests to assess variable fidelity,We perform a series of controlled tests to assess model interpretability,Model outcomes must be applicable to all related groups and treatments in test sample (i.e., no cherry picking data)",Local desktop/workstation,On-premises local server,"Meeting IT/InfoSec standards,Re-coding models from another language to Python/R,Access to compute resources","Engineering skills,Computer vision/image processing,Big data management,Machine learning,NLP",Yes,"More funding for technology companies,More funding for STEM/tech schooling,More regulation of big tech companies ",Very concerned,"Recruiting and talent acquisition,Customer service ,Our ability to meet business demands ","Partner with schools/universities to encourage talent to apply,Increase salaries,Decrease job requirements","Insufficient investment in data engineering and tooling to enable the production of good models,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,Sometimes,Frequently,Always,Frequently,Sometimes,Frequently,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Frequently,Always,Frequently,,20,10,10,10,20,30,0,2,1,5,3,4,6,Social impacts from bias in data and models,"Tailored learning paths,Hands-on projects","Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX)",New optimized models that allow for more complex computations to be conducted faster,Talent shortage,No
United States,18-25,Master's degree,Male,Commercial (for-profit) entity,Data Engineer,,,Very satisfied ,N/A - I would not leave my current position,Media,Associate,"201-1,000",Research and Development  ,20,30,10,10,20,5,5,0,Yes,"Vulnerability and security scanning software,We create and use custom and proprietary software,We have and use SBOMs","We use a vulnerability scanner,We use a managed repository,Manual checks against a vulnerability database",,Yes,"Additional time dedicated to contributing to OS projects,Funding specific to OS project development,Team members dedicated to contributing to OS projects",Plans to Use,Currently Using,Interested In,Plans to Use,Interested In,Plans to Use,Currently Using,Plans to Use,Currently Using,Interested In,Plans to Use,Interested In,Plans to Use,Currently Using,Plans to Use,Currently Using,Plans to Use,Interested In,Currently Using,Interested In,Plans to Use,Interested In,Plans to Use,Currently Using,Plans to Use,Currently Using,Interested In,Plans to Use,Currently Using,Plans to Use,,"No, we have not scaled back",IT controls most company open-source tools and packages,"We evaluate data collection methods according to internally-set standards,We perform a suite of statistical fairness tests","We only use low-interpretability models in low-risk scenarios,We perform a series of controlled tests to assess model interpretability,Model outcomes must be applicable to all related groups and treatments in test sample (i.e., no cherry picking data)",Local desktop/workstation,On-premises local server,"Meeting IT/InfoSec standards,Securing data connectivity,Managing package dependencies and environments,A skills gap in my organization (Data engineering, Docker, Kubernetes, etc.)","Probability and statistics,Advanced mathematics,Computer vision/image processing,Ethics in data science/machine learning,Computer systems,JavaScript",Yes,"More funding for technology companies,More funding for STEM/tech schooling,More regulation of big tech companies ",Very concerned,"Employee turnover,Recruiting and talent acquisition,Customer service ","Partner with schools/universities to encourage talent to apply,Increase salaries,Improve benefits","Unrealistic expectations for results,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,Frequently,Sometimes,Always,Frequently,Sometimes,Rarely,Sometimes,Frequently,Sometimes,Frequently,Always,Sometimes,Frequently,Sometimes,,20,10,20,10,20,20,0,2,1,5,3,4,6,A reduction in job opportunities caused by automation,"Community engagement and learning platforms,Hands-on projects","Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX),Paid university courses",More specialized data science hardware,Talent shortage,No
